Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,11/14/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Qatar,QAT,"Population ages 65 and above, male (% of total)",SP.POP.65UP.MA.ZS,2.45497347,2.282361719,2.149521312,2.048462969,1.965372017,1.894793224,1.807290287,1.718238759,1.655020859,1.59458313,1.553670296,1.537406339,1.551011834,1.576037452,1.62278733,1.675221182,1.625589473,1.558567034,1.481590623,1.3969246,1.317096005,1.24605069,1.188523218,1.139034087,1.09705833,1.059237494,1.063805886,1.075011187,1.095218608,1.120890257,1.155723291,1.209413715,1.252669039,1.280769843,1.293132987,1.288429835,1.354446536,1.428388035,1.507218389,1.582700182,1.65241767,1.542392717,1.432102077,1.320177129,1.212122426,1.110535025,1.045588983,1.006510244,0.971300235,0.931756258,0.882636275,0.874275506,0.86978314,0.872790633,0.891126887,0.931343418,1.04351955,1.181369818
Qatar,QAT,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,657,673,705,749,798,849,887,919,964,1015,1086,1188,1329,1488,1663,1831,1858,1839,1810,1806,1857,1968,2130,2312,2486,2628,2841,3051,3265,3473,3687,3939,4136,4267,4340,4361,4648,5007,5432,5891,6384,6181,5980,5891,6051,6490,7378,8630,9973,11138,11911,12983,13952,14897,15998,17427,20175,23407
Qatar,QAT,"Population ages 65 and above, female (% of total)",SP.POP.65UP.FE.ZS,3.554628776,3.486782133,3.421680586,3.322866569,3.241839763,3.170968637,3.107124285,3.020604731,2.938399474,2.872266108,2.798950078,2.820944744,2.856250975,2.899914278,2.961560237,3.018977467,2.791775852,2.580294802,2.372813479,2.17173976,1.987242987,1.924462625,1.867807312,1.818728111,1.770227439,1.727208412,1.669544753,1.618492102,1.574084244,1.538512136,1.515045642,1.522905387,1.533836951,1.548118149,1.568705206,1.585378399,1.610517208,1.636342893,1.667640202,1.69899713,1.736068957,1.689159492,1.646215021,1.605050338,1.563944174,1.510408124,1.499908122,1.504456478,1.519443303,1.537181429,1.55067771,1.518210605,1.506447159,1.51769603,1.543442227,1.575268852,1.626861919,1.685441934
Qatar,QAT,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,733,765,803,836,874,914,956,991,1027,1069,1109,1189,1281,1387,1517,1664,1662,1663,1659,1651,1645,1736,1834,1937,2033,2124,2185,2242,2293,2339,2385,2464,2536,2607,2690,2774,2885,3012,3169,3351,3575,3651,3755,3890,4061,4236,4571,4998,5509,6078,6671,7091,7615,8251,8939,9615,10354,11088
Qatar,QAT,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.102309244,1.020788822,0.954326483,0.907996937,0.876782504,0.850313567,0.79871228,0.753482285,0.717633526,0.684963788,0.669537476,0.675527028,0.694395817,0.715995509,0.739670954,0.763044493,0.727928117,0.682243862,0.632745608,0.590173571,0.563152519,0.529318281,0.512236767,0.498573744,0.483217567,0.466741636,0.476297461,0.489057859,0.505511314,0.528332091,0.558270459,0.579990482,0.593927463,0.598513022,0.594424034,0.586160237,0.634969665,0.690088008,0.746672438,0.79524572,0.830091395,0.770572514,0.704555905,0.635325439,0.575112128,0.534562622,0.55198822,0.534395126,0.479465663,0.404307595,0.326570234,0.321413925,0.325981654,0.337586066,0.362121259,0.40755293,0.511440957,0.63764798
Qatar,QAT,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.493623006,1.44484959,1.406170104,1.355379785,1.316765579,1.287121843,1.244799792,1.200926603,1.158765128,1.115051857,1.085255666,1.107974092,1.130459988,1.162474649,1.183062296,1.201059545,1.086810455,0.985259891,0.89534734,0.81818421,0.756239581,0.716130677,0.686424279,0.661953184,0.63912786,0.615582282,0.586059874,0.55513846,0.529271239,0.515687693,0.514543803,0.523498727,0.541923465,0.569484198,0.598323993,0.622949695,0.641415692,0.658448734,0.675686343,0.695620431,0.719679495,0.701387507,0.69005125,0.681218023,0.668171175,0.643955872,0.650036751,0.648379202,0.63933011,0.624938353,0.604836366,0.58343307,0.58517015,0.609763949,0.644381518,0.6707385,0.688046006,0.705155586
Qatar,QAT,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.505866527,1.400617221,1.323251418,1.263537906,1.216658868,1.185082688,1.118604699,1.076937459,1.052414717,1.040013825,1.025765748,1.027525785,1.031673786,1.04539581,1.077304397,1.124438467,1.102391139,1.097522734,1.107509454,1.113826924,1.106445756,1.004818316,0.924034953,0.868070096,0.838459705,0.830300319,0.859357448,0.89848526,0.951984811,1.016321169,1.085508477,1.116688927,1.141515863,1.164008777,1.18199506,1.182070115,1.246044189,1.298301168,1.336296716,1.364007609,1.387368219,1.302836495,1.250095793,1.237483977,1.276825045,1.375249614,1.201336109,1.059459913,0.936725726,0.83571961,0.767777218,0.85851794,0.971149782,1.099703309,1.230465867,1.353005182,1.505461215,1.638837072
Qatar,QAT,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1.944619563,1.873290793,1.810976649,1.748877141,1.706231454,1.665278934,1.608814353,1.563643014,1.52785328,1.499274545,1.476452476,1.48046217,1.482753239,1.486545819,1.49346973,1.494974419,1.362292549,1.253685027,1.159946794,1.077319723,0.991809418,0.925648786,0.857521132,0.796221703,0.754066386,0.731054784,0.728945398,0.743553464,0.770223516,0.802473196,0.839786306,0.878266459,0.910262071,0.931721279,0.944722094,0.946426326,0.978033327,1.015380102,1.055102116,1.09058276,1.11594027,1.069199558,1.017540629,0.963442812,0.920420235,0.896760253,0.90368562,0.900325996,0.883422926,0.862167077,0.851233964,0.915508186,0.959259655,0.975806259,0.969334899,0.946308153,1.027590975,1.121347867
Qatar,QAT,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,1.995366565,1.88218537,1.792792243,1.733945958,1.687067458,1.664918428,1.605574686,1.55557633,1.51252425,1.483040862,1.484999785,1.537406339,1.60703032,1.690427267,1.775015125,1.854545787,1.836443651,1.801801802,1.75171488,1.700906531,1.661796414,1.563894921,1.503788767,1.474536775,1.475689081,1.516708786,1.610499513,1.709236076,1.808704053,1.91387251,2.034035377,2.118546493,2.18066177,2.203152249,2.177171138,2.106808795,2.170960993,2.235154835,2.310494757,2.409648265,2.541523983,2.579721067,2.697285233,2.886865011,3.120148556,3.361379048,2.778789481,2.421922563,2.229130631,2.153546538,2.152088212,2.286665127,2.409483828,2.51935759,2.622301567,2.724875586,2.900544699,3.081393236
Qatar,QAT,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.356820717,2.288058341,2.224305437,2.170197544,2.114243323,2.067721343,2.005330213,1.947695684,1.888357987,1.835133538,1.784362223,1.788891789,1.794911815,1.798072299,1.807781661,1.814289343,1.673049788,1.534522886,1.397371169,1.264107758,1.157312329,1.118538473,1.100926775,1.102316367,1.11629689,1.138461288,1.171355655,1.214230025,1.268603438,1.331316188,1.403878771,1.44688373,1.478193024,1.489922683,1.476565644,1.439642461,1.470399419,1.496178064,1.522925448,1.558047801,1.604467646,1.576733922,1.575631634,1.600924245,1.639811449,1.677993539,1.640022051,1.623657112,1.65017776,1.730403972,1.859836959,1.907237353,1.922475836,1.900109077,1.85061123,1.801196647,1.97002074,2.143131839
Qatar,QAT,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2.705328451,2.574015668,2.478809684,2.425883383,2.408689013,2.430423818,2.363536339,2.34271291,2.364070253,2.420938526,2.505042991,2.561049785,2.618864225,2.677569005,2.737172857,2.809723785,2.770851378,2.745925606,2.734803464,2.739704836,2.751929187,2.644058782,2.611961119,2.648057188,2.747500066,2.904035824,3.030030705,3.190151192,3.376225202,3.574713645,3.782509615,3.798031901,3.764064511,3.709339985,3.657123107,3.607958071,3.795247781,4.013579243,4.270544591,4.574812204,4.92696904,5.115523493,5.297819756,5.463350574,5.643750989,5.876082087,5.088778696,4.660387349,4.417258816,4.295464945,4.293283339,4.380737791,4.464807821,4.548799408,4.619789389,4.654793156,4.837016988,5.022853174
Qatar,QAT,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2.841763251,2.766636281,2.688767684,2.61139155,2.540801187,2.490979739,2.437597504,2.37746891,2.320391405,2.248911817,2.188178285,2.201712971,2.227474414,2.249681156,2.266559944,2.266047389,2.072834778,1.914662529,1.807857889,1.750808976,1.731136292,1.733790061,1.743558407,1.756758026,1.785900874,1.831296301,1.906413803,2.006150559,2.113652589,2.211405644,2.290672782,2.268906524,2.218499187,2.171640993,2.148368022,2.136317396,2.232952801,2.341513237,2.462255761,2.597422351,2.751972806,2.808788626,2.854023911,2.885377125,2.924548647,2.992647636,3.093334908,3.259354691,3.452327432,3.630004122,3.768256086,3.604867009,3.458794763,3.364462258,3.343290282,3.397436318,3.617623028,3.829941827
Qatar,QAT,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.602122412,3.489673415,3.4392341,3.446012471,3.494815654,3.573102417,3.54734204,3.578573432,3.651690216,3.767300834,3.911357816,3.918574405,3.953971477,4.019531002,4.118932844,4.247065389,4.246830625,4.257032197,4.271237497,4.283592711,4.286768044,4.227581535,4.282031538,4.431000251,4.642419,4.885470954,5.005991163,5.156248348,5.366403456,5.668354618,6.069819855,6.167733616,6.240629969,6.284987048,6.313110998,6.34347099,6.759702302,7.208980558,7.682873704,8.170075118,8.660180203,8.708367749,8.853887271,9.057925545,9.247065846,9.377090809,8.015662577,7.283495331,6.9871675,7.030919952,7.34060527,7.341341858,7.283062295,7.161664003,7.009477762,6.870735284,7.155776909,7.398160037
Qatar,QAT,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.39459774,3.309024613,3.259757968,3.219523828,3.197329377,3.170968637,3.068122725,2.977932212,2.901204544,2.842710516,2.788854677,2.782984175,2.771522219,2.768195028,2.785857915,2.824848507,2.738023248,2.696664081,2.687472289,2.699218647,2.730194013,2.730386777,2.753844587,2.804615832,2.874333879,2.94048287,2.985314119,3.021859028,3.078834642,3.198053016,3.402341492,3.519246459,3.617460097,3.685316928,3.718822713,3.722267308,3.945627599,4.180497531,4.4345863,4.712676313,5.016875076,5.076731608,5.164424219,5.278923915,5.392353195,5.470059261,5.464771355,5.449816834,5.427686469,5.417312639,5.442365045,5.316627521,5.285324851,5.335940388,5.448926031,5.6013382,5.731097983,5.799938894
Qatar,QAT,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,,,,,,,,,,,,86.41854858,86.73812866,87.45417023,87.22442627,,86.95825958,91.86354065,96.07465363,98.34570313,,96.46630096,,95.86128235,94.47634888,90.87744904,89.57666779,89.47167206,88.00759888,87.73616028,86.66847992,81.44420624,78.83426666,76.61595917,80.98975372,,,,,97.42745209,94.52487183,94.40904236,99.46391296,99.20613861,99.75663757,,90.09600067,98.34673309,,95.92755127,94.32112122,99.0252533,95.62003326,91.59780121,92.3337326,95.92508698,98.04418182,
Qatar,QAT,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,,,,,,,,,,,,74.57173157,83.78604126,85.79277802,84.345047,,90.93157959,88.8979187,92.76239777,93.39691162,,92.89076996,,91.03605652,92.33766174,91.96859741,95.2569809,88.85697174,88.25389099,86.92469025,84.49339294,80.65711975,77.54966736,77.55950928,82.26238251,,,,,99.81188202,97.97911072,99.66573334,96.78542328,94.22215271,92.67696381,,96.98806763,98.58822632,,98.28813171,96.58560181,98.58901978,99.36856079,95.93090057,95.48912048,97.25698853,97.61179352,
Qatar,QAT,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,,,,,,,,,,,,80.70288849,85.34403229,86.67848206,85.88059998,,88.87332916,90.43422699,94.45540619,95.89060211,96.09722137,94.72209167,95.60977173,93.49124908,93.43952942,91.40313721,92.32746124,89.17514038,88.12670135,87.34158325,85.60555267,81.05841064,78.20697021,77.07436371,81.60501862,,,,97.39341736,98.57623291,96.18775177,96.93621063,98.14521027,96.70481873,96.18572235,99.28669739,93.36235046,98.46515656,,97.07404327,95.41886902,98.81125641,97.42579651,93.6776886,93.85668182,96.57369232,97.83193207,
Qatar,QAT,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,,,,,,,,,,,,45.98445892,54.21411896,51.94942093,50,53.90908813,54.15335083,55.84603882,57.32403183,59.79040146,59.59745026,57.1217308,59.6178894,63.23764038,61.40100098,63.98466873,65.6309433,66.28462219,66.47910309,68.24121094,68.29328918,72.39851379,72.94476318,72.5442276,76.50283051,78.50675201,79.45088959,,55.02729034,75.25817871,,82.14070129,81.9650116,83.05770874,,,85.49479675,85.03901672,85.29129028,82.67497253,88.59506226,91.91307068,90.34638977,87.1031189,85.7988205,84.84983826,82.65808868,
Qatar,QAT,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,772,878,949,1024,1100,1252,1377,1577,1813,2037,2029,2303,2508,2798,2871,3154,3141,3732,3980,4037,4286,4598,4917,5656,5853,5864,,5679,4648,,4961,5201,5684,,6298,6639,6791,6248,7544,7374,8421,10566,10677,10478,11221,11971,
Qatar,QAT,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.33675003,48.88653183,,,,,,,,
Qatar,QAT,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.89336014,66.48813629,,,,,,,,
Qatar,QAT,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.13774109,45.19800949,,,,,,,,
Qatar,QAT,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,,,,,,,,,,,,22.88186073,20.76980019,20.43582916,21.07032013,19.85910988,19.86873055,19.88838959,14.21063042,13.11826992,13.07952023,10.57584,7.790180206,,8.457679749,9.163220406,8.38173008,9.764249802,7.456960201,6.366300106,6.264979839,5.623839855,4.755559921,3.862699986,3.331670046,3.272589922,3.028100014,,2.658900023,2.707050085,,,,,,2.706059933,1.538200021,0.856180012,0.628499985,0.474920005,,0.225299999,,0.77967,1.909680009,1.51275003,1.871459961,
Qatar,QAT,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,,,,,,,,,,,,22.80067062,20.45285034,21.36852074,21.63822937,20.23574066,20.43011093,20.28746033,14.57427025,14.18511009,13.61448002,10.34218025,8.30327034,,9.674519539,10.61995983,10.23171043,11.50695992,9.356410027,8.436349869,7.911910057,7.100289822,6.366300106,5.040959835,4.207039833,4.241549969,3.937550068,,3.343600035,3.459000111,,,,,,3.672250032,2.026319981,0.946370006,0.680490017,0.462309986,,0.26493001,,1.076859951,2.439110041,1.666090012,2.211299896,
Qatar,QAT,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,,,,,,,,,,,,22.98200989,21.13771057,19.36997032,20.40707016,19.44861031,19.25128937,19.44560051,13.81599998,11.98628044,12.50454998,10.82781029,7.218770027,,7.107200146,7.56882,6.348470211,7.832729816,5.348589897,4.065330029,4.425310135,3.996720076,2.971920013,2.586210012,2.376260042,2.228159904,2.081510067,,1.865929961,1.886209965,,,,,,1.687549949,1.025859952,0.761349976,0.574429989,0.488110006,,0.183610007,,0.470169991,1.355499983,1.351869941,1.515149951,
Qatar,QAT,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,,,,,,,,,,,,91.14678955,90.85669708,91.04595947,90.95623779,88.31311035,92.83248901,84.53253174,86.77468872,89.31391144,93.25637054,96.67375183,,94.82144928,96.43308258,95.14710236,,,,86.87341309,,,90.5577774,94.87387085,91.98294067,95.97505188,,,,,,,,,,85.1920929,,93.61345673,,,,,97.73957825,,,98.47952271,,
Qatar,QAT,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,,,,,,,,,,,,88.59059906,94.36183167,88.7036438,90.13884735,89.04768372,92.74349213,84.90857697,82.36897278,86.96320343,94.88980103,,,96.17749023,95.58618164,,,,,83.54290771,,,87.95114899,91.34111023,87.73288727,92.68522644,,,,,,,,,,85.37180328,,90.65525818,,,,,99.27806091,,,,,
Qatar,QAT,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,,,,,,,,,,,,94.69390869,87.21598053,93.77474976,91.88233185,87.62940216,93.03967285,84.21346283,91.39659119,91.7076416,91.35369873,,,93.36567688,97.33891296,,,,,90.38948059,,,93.26740265,98.45652008,96.26950836,99.20350647,,,,,,,,,,85.02738953,,96.76043701,,,,,96.18505859,,,,,
Qatar,QAT,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,,,,,,,,,,,,94.94458008,94.05351257,93.73345947,94.56136322,92.98072815,95.60848236,90.12097168,91.65502167,91.69766998,95.42729187,97.59233093,,97.14260101,98.60968781,97.92259979,,,,93.44629669,,,93.29573822,96.92027283,94.88839722,97.25611877,,,77.55081177,,,,,,,85.41454315,,95.50115204,,,,,98.6966095,,,99.04096222,,
Qatar,QAT,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,,,,,,,,,,,,94.04067993,98.8911972,93.25514221,94.77835083,93.69769287,96.28160095,90.62957001,89.22353363,91.73660278,97.38353729,,,99.01055145,98.37602234,,,,,92.7507782,,,91.20239258,93.97341919,91.34117126,95.01798248,,,,,,,,,,85.37180328,,92.28617859,,,,,99.27806091,,,99.09922028,,
Qatar,QAT,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,,,,,,,,,,,,96.18515015,88.97200012,94.25379944,94.39277649,92.32541656,94.91474915,89.66436768,94.12484741,91.7076416,93.21315765,,,95.16213989,98.85829926,,,,,94.13471222,,,95.46974182,99.85739899,98.45265961,99.41503143,,,,,,,,,,85.48194885,,98.93804932,,,,,98.10339355,,,98.98381042,,
Qatar,QAT,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,,,,,,,,,,,,3.633939981,8.65170002,8.481909752,7.298510075,9.579580307,9.371159554,10.44882011,,,,15.99839973,17.83065033,18.92256927,18.63586044,19.6275692,21.63599014,21.6366291,22.55825043,23.43181038,24.59271049,23.43679047,29.69560051,30.36343956,33.96839142,34.11471176,34.84738159,35.70709991,38.09920883,37.27230072,38.24324036,39.28919983,41.17345047,43.02799988,41.74533844,45.29439163,46.41250992,49.04639816,50.3449707,54.40013885,55.46813965,56.6668396,57.7782402,57.49197006,60.34191895,62.59197998,63.7125206,
Qatar,QAT,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,,,,,,,,,,,,25.14476013,25.60676003,25.75330925,25.8042202,,27.35125923,26.72761917,20.32226944,18.10884094,16.67251968,15.54625034,14.87829018,13.85146046,13.30735016,12.50296021,11.40614033,10.71008015,10.04034042,9.620140076,8.909119606,8.577599525,7.746230125,6.94674015,6.276909828,,,,2.039659977,4.312250137,2.621710062,3.728490114,3.464319944,4.478509903,3.011430025,2.966099977,3.389400005,3.166290045,,2.593179941,4.839779854,1.989789963,1.899940014,2.633869886,2.452879906,2.785439968,2.259439945,
Qatar,QAT,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,,,,,,,,,,,,24.92167091,25.73615074,25.19062042,25.53660011,,29.66287041,26.75897026,20.38334084,17.64875031,15.64852047,15.22490978,14.87839031,14.07703018,14.16777039,13.65423012,15.19480991,11.97243023,11.70283985,11.51704025,10.78966045,10.66024017,9.529939651,8.659009933,7.769390106,,,,2.382509947,6.079170227,3.85661006,4.871419907,4.490019798,5.748630047,3.469789982,3.132129908,4.110459805,3.795830011,,2.850140095,5.362370014,2.300169945,2.205739975,2.593379974,2.538820028,2.717809916,2.357939959,
Qatar,QAT,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,,,,,,,,,,,,25.41995049,25.45656013,26.39633942,26.11676025,,24.80882072,26.69282913,20.25600052,18.59703064,17.77308083,15.89276028,14.87817955,13.60198021,12.35241985,11.24289989,7.242109776,9.310979843,8.194970131,7.511630058,6.808489799,6.282410145,5.77105999,5.091730118,4.647980213,,,,1.642590046,2.383480072,1.294469953,2.527740002,2.350419998,3.119839907,2.524539948,2.791069984,2.632570028,2.50428009,,2.324569941,4.290540218,1.663319945,1.581069946,2.67572999,2.363270044,2.855890036,2.156650066,
Qatar,QAT,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.22449112,63.70127106,60.71389008,57.9069519,59.53730011,60.80046844,60.48109818,
Qatar,QAT,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.13047028,62.94881058,59.29494095,55.34719849,58.77096939,59.52666092,59.69258881,
Qatar,QAT,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.37918854,64.49060059,62.23839951,60.64307022,60.34664917,62.13626099,61.31063843,
Qatar,QAT,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,,,,,,,,,,,,86.41854858,86.73812866,87.45417023,87.22442627,,86.95825958,91.86354065,96.07465363,98.34570313,,96.46630096,,95.86128235,94.47634888,90.87744904,89.57666779,89.47167206,88.00759888,87.73616028,86.66847992,81.44420624,78.83426666,76.61595917,80.98975372,,,,,92.33582306,94.52487183,89.51725769,94.26894379,99.20613861,95.44525909,,85.96997833,93.18193817,,91.29798126,90.26656342,93.90090942,90.97662354,87.1247406,88.23980713,91.6978302,93.89701843,
Qatar,QAT,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,,,,,,,,,,,,74.57173157,83.78604126,85.79277802,84.345047,,90.93157959,88.8979187,92.76239777,93.39691162,,92.89076996,,91.03605652,92.33766174,91.96859741,95.2569809,88.85697174,88.25389099,86.92469025,84.49339294,80.65711975,77.54966736,77.55950928,82.26238251,,,,,95.26158905,97.97911072,94.25267792,91.36933136,94.22215271,88.53214264,,92.13954163,93.13246918,,93.0602417,92.31877136,93.37737274,94.16172791,91.11187744,90.95896149,92.55236053,93.29509735,
Qatar,QAT,"School enrollment, primary (% net)",SE.PRM.NENR,,,,,,,,,,,,80.70288849,85.34403229,86.67848206,85.88059998,,88.87332916,90.43422699,94.45540619,95.89060211,96.09722137,94.72209167,95.60977173,93.49124908,93.43952942,91.40313721,92.32746124,89.17514038,88.12670135,87.34158325,85.60555267,81.05841064,78.20697021,77.07436371,81.60501862,,,,93.45928955,93.74539948,96.18775177,91.79383087,92.84137726,96.70481873,91.95835114,95.63143921,88.89391327,93.1576767,,92.15387726,91.26141357,93.64408875,92.5109787,89.03856659,89.55220795,92.1139679,93.6015625,
Qatar,QAT,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,,,,,,,,,,,,87.46736145,98.29029846,101.8276825,91.11519623,90.31511688,92.0417099,91.31681824,86.97605133,89.58975983,86.21829987,79.8843689,83.20510101,,74.89620209,74.49655151,72.17533112,67.60054779,68.62207031,65.7282486,60.00402069,,53.2687912,55.65681076,56.69345856,59.47153854,61.56922913,,113.3518295,112.6964798,,,,113.0188293,105.8343506,110.1413422,102.0099335,110.7963181,110.9865799,112.1777191,107.2937012,108.9170837,103.1034088,98.08760071,104.4958572,111.1475677,108.327858,
Qatar,QAT,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,,,,,,,,,,,,89.27536011,97.10437775,97.30914307,88.92144775,87.09677124,90.94319153,93.33672333,86.591362,91.47432709,89.4369278,79.7292099,84.16789246,,74.29644012,76.65995789,70.32292938,65.7274704,67.36419678,64.07446289,57.52835083,,51.02344894,52.12007904,54.84674072,55.77978134,56.75355148,,122.3699875,112.6394119,,,,115.7507706,109.8338699,113.2519531,99.33927155,111.6969223,112.9956284,111.4155273,107.5653687,109.8174133,101.1962738,95.67340851,104.2304916,110.1538467,107.2292099,
Qatar,QAT,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,,,,,,,,,,,,85.54958344,99.56552887,106.753067,93.51732635,93.79891968,93.19460297,89.19207764,87.37322998,87.67907715,82.93225861,80.04936218,82.20436096,,75.52218628,72.2322464,74.10391998,69.57077026,69.95062256,67.4748764,62.61605072,,55.65441132,59.43830872,58.67819977,63.45016861,66.77336884,,103.6666031,112.7578888,,,,110.3244324,101.9727097,107.0395203,104.9163895,109.8701324,108.9310532,112.97258,107.0069733,107.972641,105.1524124,100.668129,104.776123,112.1896591,109.4837036,
Qatar,QAT,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,115.2340012,117.250412,117.2089767,117.2384109,119.5289993,123.8014221,125.5811768,124.7012329,124.4388809,124.3906631,118.5956421,124.9436569,122.6053085,115.4527664,111.3793335,111.6141205,106.8276367,105.4571228,104.4427032,101.5700073,93.68251038,90.01052856,87.20218658,91.82086182,91.81095886,93.86733246,98.01055145,110.3215179,107.79599,105.0335312,103.2388077,110.7278824,114.6728973,109.2071075,107.1251831,94.49256897,106.3934021,105.8248291,106.8093719,104.7122192,106.9049606,100.7884064,95.87483215,98.01354218,102.4283295,103.9774704,
Qatar,QAT,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,,,,,,,,,,,,100.2085495,112.8848038,117.1114578,114.7087708,122.8429871,120.9767609,121.6556625,120.1461029,119.1189804,117.2104492,115.4711609,114.6763763,114.8426132,110.5519485,109.4625626,108.1508408,103.4219208,101.4676666,99.27649689,95.14074707,88.42024994,85.17292023,85.18920135,89.88435364,91.47857666,96.89182281,100.5877838,102.2316284,106.218132,105.2757721,106.1356735,105.1368713,106.400528,101.0168991,103.7229767,99.93068695,105.1402283,105.7049026,108.1991196,105.8895493,105.5568237,103.9855881,100.4533997,100.7763519,103.5973663,103.3501816,
Qatar,QAT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,107.9847565,115.1887894,117.1634521,116.0578079,121.0920868,122.4399872,123.6892319,122.4743881,121.7996674,120.8232498,117.0714569,119.8662415,118.79245,113.0768738,110.4558792,109.9369583,105.1847534,103.5279922,101.9306564,98.42814636,91.10315704,87.64821625,86.22422791,90.8846283,91.65070343,95.32536316,99.25428772,106.4194107,107.0357971,105.1501465,104.6314926,107.9752579,110.5212402,105.0760498,105.4414825,97.06984711,105.778862,105.7659988,107.4843521,105.282959,106.2436371,102.3285828,98.07254028,99.34700775,102.9976196,103.669548,
